ShortMessage,LongMessage,Class/SourceLine/0/Message,Class/SourceLine/0/_classname,Class/SourceLine/0/_sourcefile,Class/SourceLine/0/_sourcepath,Class/SourceLine/0/_relSourcepath,Class/Message,Class/_classname,Class/_primary,Method/SourceLine/0/_classname,Method/SourceLine/0/_start,Method/SourceLine/0/_end,Method/SourceLine/0/_startBytecode,Method/SourceLine/0/_endBytecode,Method/SourceLine/0/_sourcefile,Method/SourceLine/0/_sourcepath,Method/SourceLine/0/_relSourcepath,Method/Message,Method/_classname,Method/_name,Method/_signature,Method/_isStatic,Method/_primary,SourceLine/0/Message,SourceLine/0/_classname,SourceLine/0/_primary,SourceLine/0/_start,SourceLine/0/_end,SourceLine/0/_startBytecode,SourceLine/0/_endBytecode,SourceLine/0/_sourcefile,SourceLine/0/_sourcepath,SourceLine/0/_relSourcepath,SourceLine/1/Message,SourceLine/1/_classname,SourceLine/1/_start,SourceLine/1/_end,SourceLine/1/_startBytecode,SourceLine/1/_endBytecode,SourceLine/1/_sourcefile,SourceLine/1/_sourcepath,SourceLine/1/_relSourcepath,String/0/Message,String/0/_value,String/0/_role,_type,_priority,_rank,_abbrev,_category,_instanceHash,_instanceOccurrenceNum,_instanceOccurrenceMax,_cweid,SourceLine/2/Message,SourceLine/2/_classname,SourceLine/2/_start,SourceLine/2/_end,SourceLine/2/_startBytecode,SourceLine/2/_endBytecode,SourceLine/2/_sourcefile,SourceLine/2/_sourcepath,SourceLine/2/_relSourcepath,SourceLine/3/Message,SourceLine/3/_classname,SourceLine/3/_start,SourceLine/3/_end,SourceLine/3/_startBytecode,SourceLine/3/_endBytecode,SourceLine/3/_sourcefile,SourceLine/3/_sourcepath,SourceLine/3/_relSourcepath,SourceLine/4/Message,SourceLine/4/_classname,SourceLine/4/_start,SourceLine/4/_end,SourceLine/4/_startBytecode,SourceLine/4/_endBytecode,SourceLine/4/_sourcefile,SourceLine/4/_sourcepath,SourceLine/4/_relSourcepath,SourceLine/5/Message,SourceLine/5/_classname,SourceLine/5/_start,SourceLine/5/_end,SourceLine/5/_startBytecode,SourceLine/5/_endBytecode,SourceLine/5/_sourcefile,SourceLine/5/_sourcepath,SourceLine/5/_relSourcepath,SourceLine/6/Message,SourceLine/6/_classname,SourceLine/6/_start,SourceLine/6/_end,SourceLine/6/_startBytecode,SourceLine/6/_endBytecode,SourceLine/6/_sourcefile,SourceLine/6/_sourcepath,SourceLine/6/_relSourcepath,SourceLine/7/Message,SourceLine/7/_classname,SourceLine/7/_start,SourceLine/7/_end,SourceLine/7/_startBytecode,SourceLine/7/_endBytecode,SourceLine/7/_sourcefile,SourceLine/7/_sourcepath,SourceLine/7/_relSourcepath,SourceLine/8/Message,SourceLine/8/_classname,SourceLine/8/_start,SourceLine/8/_end,SourceLine/8/_startBytecode,SourceLine/8/_endBytecode,SourceLine/8/_sourcefile,SourceLine/8/_sourcepath,SourceLine/8/_relSourcepath,SourceLine/9/Message,SourceLine/9/_classname,SourceLine/9/_start,SourceLine/9/_end,SourceLine/9/_startBytecode,SourceLine/9/_endBytecode,SourceLine/9/_sourcefile,SourceLine/9/_sourcepath,SourceLine/9/_relSourcepath,SourceLine/10/Message,SourceLine/10/_classname,SourceLine/10/_start,SourceLine/10/_end,SourceLine/10/_startBytecode,SourceLine/10/_endBytecode,SourceLine/10/_sourcefile,SourceLine/10/_sourcepath,SourceLine/10/_relSourcepath,String/1/Message,String/1/_value,String/1/_role,SourceLine/1/_primary
Potential CRLF Injection for logs,This use of Logger.debug(...) might be used to include CRLF characters into log messages,In FirstFitAllocator.java,com.cloud.agent.manager.allocator.impl.FirstFitAllocator,FirstFitAllocator.java,com/cloud/agent/manager/allocator/impl/FirstFitAllocator.java,java/com/cloud/agent/manager/allocator/impl/FirstFitAllocator.java,In class com.cloud.agent.manager.allocator.impl.FirstFitAllocator,com.cloud.agent.manager.allocator.impl.FirstFitAllocator,true,com.cloud.agent.manager.allocator.impl.FirstFitAllocator,110,187,0,1291,FirstFitAllocator.java,com/cloud/agent/manager/allocator/impl/FirstFitAllocator.java,java/com/cloud/agent/manager/allocator/impl/FirstFitAllocator.java,"In method com.cloud.agent.manager.allocator.impl.FirstFitAllocator.allocateTo(VirtualMachineProfile, DeploymentPlan, Host$Type, DeploymentPlanner$ExcludeList, int, boolean)",com.cloud.agent.manager.allocator.impl.FirstFitAllocator,allocateTo,(Lcom/cloud/vm/VirtualMachineProfile;Lcom/cloud/deploy/DeploymentPlan;Lcom/cloud/host/Host$Type;Lcom/cloud/deploy/DeploymentPlanner$ExcludeList;IZ)Ljava/util/List;,false,true,At FirstFitAllocator.java:[line 145],com.cloud.agent.manager.allocator.impl.FirstFitAllocator,true,145,145,298,298,FirstFitAllocator.java,com/cloud/agent/manager/allocator/impl/FirstFitAllocator.java,java/com/cloud/agent/manager/allocator/impl/FirstFitAllocator.java,At FirstFitAllocator.java:[line 145],com.cloud.agent.manager.allocator.impl.FirstFitAllocator,145,145,295,295,FirstFitAllocator.java,com/cloud/agent/manager/allocator/impl/FirstFitAllocator.java,java/com/cloud/agent/manager/allocator/impl/FirstFitAllocator.java,Sink method Logger.debug(...),Logger.debug(...),Sink method,CRLF_INJECTION_LOGS,3,10,SECCRLFLOG,SECURITY,13193971e2e26ff033adc84e8d341c1b,1,5,117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Potential CRLF Injection for logs,This use of Logger.debug(...) might be used to include CRLF characters into log messages,In FirstFitAllocator.java,com.cloud.agent.manager.allocator.impl.FirstFitAllocator,FirstFitAllocator.java,com/cloud/agent/manager/allocator/impl/FirstFitAllocator.java,java/com/cloud/agent/manager/allocator/impl/FirstFitAllocator.java,In class com.cloud.agent.manager.allocator.impl.FirstFitAllocator,com.cloud.agent.manager.allocator.impl.FirstFitAllocator,true,com.cloud.agent.manager.allocator.impl.FirstFitAllocator,110,187,0,1291,FirstFitAllocator.java,com/cloud/agent/manager/allocator/impl/FirstFitAllocator.java,java/com/cloud/agent/manager/allocator/impl/FirstFitAllocator.java,"In method com.cloud.agent.manager.allocator.impl.FirstFitAllocator.allocateTo(VirtualMachineProfile, DeploymentPlan, Host$Type, DeploymentPlanner$ExcludeList, int, boolean)",com.cloud.agent.manager.allocator.impl.FirstFitAllocator,allocateTo,(Lcom/cloud/vm/VirtualMachineProfile;Lcom/cloud/deploy/DeploymentPlan;Lcom/cloud/host/Host$Type;Lcom/cloud/deploy/DeploymentPlanner$ExcludeList;IZ)Ljava/util/List;,false,true,At FirstFitAllocator.java:[line 149],com.cloud.agent.manager.allocator.impl.FirstFitAllocator,true,149,149,363,363,FirstFitAllocator.java,com/cloud/agent/manager/allocator/impl/FirstFitAllocator.java,java/com/cloud/agent/manager/allocator/impl/FirstFitAllocator.java,At FirstFitAllocator.java:[line 149],com.cloud.agent.manager.allocator.impl.FirstFitAllocator,149,149,360,360,FirstFitAllocator.java,com/cloud/agent/manager/allocator/impl/FirstFitAllocator.java,java/com/cloud/agent/manager/allocator/impl/FirstFitAllocator.java,Sink method Logger.debug(...),Logger.debug(...),Sink method,CRLF_INJECTION_LOGS,3,10,SECCRLFLOG,SECURITY,13193971e2e26ff033adc84e8d341c1b,2,5,117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Potential CRLF Injection for logs,This use of Logger.debug(...) might be used to include CRLF characters into log messages,In FirstFitAllocator.java,com.cloud.agent.manager.allocator.impl.FirstFitAllocator,FirstFitAllocator.java,com/cloud/agent/manager/allocator/impl/FirstFitAllocator.java,java/com/cloud/agent/manager/allocator/impl/FirstFitAllocator.java,In class com.cloud.agent.manager.allocator.impl.FirstFitAllocator,com.cloud.agent.manager.allocator.impl.FirstFitAllocator,true,com.cloud.agent.manager.allocator.impl.FirstFitAllocator,110,187,0,1291,FirstFitAllocator.java,com/cloud/agent/manager/allocator/impl/FirstFitAllocator.java,java/com/cloud/agent/manager/allocator/impl/FirstFitAllocator.java,"In method com.cloud.agent.manager.allocator.impl.FirstFitAllocator.allocateTo(VirtualMachineProfile, DeploymentPlan, Host$Type, DeploymentPlanner$ExcludeList, int, boolean)",com.cloud.agent.manager.allocator.impl.FirstFitAllocator,allocateTo,(Lcom/cloud/vm/VirtualMachineProfile;Lcom/cloud/deploy/DeploymentPlan;Lcom/cloud/host/Host$Type;Lcom/cloud/deploy/DeploymentPlanner$ExcludeList;IZ)Ljava/util/List;,false,true,At FirstFitAllocator.java:[line 154],com.cloud.agent.manager.allocator.impl.FirstFitAllocator,true,154,154,403,403,FirstFitAllocator.java,com/cloud/agent/manager/allocator/impl/FirstFitAllocator.java,java/com/cloud/agent/manager/allocator/impl/FirstFitAllocator.java,At FirstFitAllocator.java:[line 154],com.cloud.agent.manager.allocator.impl.FirstFitAllocator,154,154,400,400,FirstFitAllocator.java,com/cloud/agent/manager/allocator/impl/FirstFitAllocator.java,java/com/cloud/agent/manager/allocator/impl/FirstFitAllocator.java,Sink method Logger.debug(...),Logger.debug(...),Sink method,CRLF_INJECTION_LOGS,3,10,SECCRLFLOG,SECURITY,13193971e2e26ff033adc84e8d341c1b,3,5,117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Potential CRLF Injection for logs,This use of Logger.debug(...) might be used to include CRLF characters into log messages,In FirstFitAllocator.java,com.cloud.agent.manager.allocator.impl.FirstFitAllocator,FirstFitAllocator.java,com/cloud/agent/manager/allocator/impl/FirstFitAllocator.java,java/com/cloud/agent/manager/allocator/impl/FirstFitAllocator.java,In class com.cloud.agent.manager.allocator.impl.FirstFitAllocator,com.cloud.agent.manager.allocator.impl.FirstFitAllocator,true,com.cloud.agent.manager.allocator.impl.FirstFitAllocator,110,187,0,1291,FirstFitAllocator.java,com/cloud/agent/manager/allocator/impl/FirstFitAllocator.java,java/com/cloud/agent/manager/allocator/impl/FirstFitAllocator.java,"In method com.cloud.agent.manager.allocator.impl.FirstFitAllocator.allocateTo(VirtualMachineProfile, DeploymentPlan, Host$Type, DeploymentPlanner$ExcludeList, int, boolean)",com.cloud.agent.manager.allocator.impl.FirstFitAllocator,allocateTo,(Lcom/cloud/vm/VirtualMachineProfile;Lcom/cloud/deploy/DeploymentPlan;Lcom/cloud/host/Host$Type;Lcom/cloud/deploy/DeploymentPlanner$ExcludeList;IZ)Ljava/util/List;,false,true,At FirstFitAllocator.java:[line 158],com.cloud.agent.manager.allocator.impl.FirstFitAllocator,true,158,158,468,468,FirstFitAllocator.java,com/cloud/agent/manager/allocator/impl/FirstFitAllocator.java,java/com/cloud/agent/manager/allocator/impl/FirstFitAllocator.java,At FirstFitAllocator.java:[line 158],com.cloud.agent.manager.allocator.impl.FirstFitAllocator,158,158,465,465,FirstFitAllocator.java,com/cloud/agent/manager/allocator/impl/FirstFitAllocator.java,java/com/cloud/agent/manager/allocator/impl/FirstFitAllocator.java,Sink method Logger.debug(...),Logger.debug(...),Sink method,CRLF_INJECTION_LOGS,3,10,SECCRLFLOG,SECURITY,13193971e2e26ff033adc84e8d341c1b,4,5,117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Potential CRLF Injection for logs,This use of Logger.debug(...) might be used to include CRLF characters into log messages,In FirstFitAllocator.java,com.cloud.agent.manager.allocator.impl.FirstFitAllocator,FirstFitAllocator.java,com/cloud/agent/manager/allocator/impl/FirstFitAllocator.java,java/com/cloud/agent/manager/allocator/impl/FirstFitAllocator.java,In class com.cloud.agent.manager.allocator.impl.FirstFitAllocator,com.cloud.agent.manager.allocator.impl.FirstFitAllocator,true,com.cloud.agent.manager.allocator.impl.FirstFitAllocator,110,187,0,1291,FirstFitAllocator.java,com/cloud/agent/manager/allocator/impl/FirstFitAllocator.java,java/com/cloud/agent/manager/allocator/impl/FirstFitAllocator.java,"In method com.cloud.agent.manager.allocator.impl.FirstFitAllocator.allocateTo(VirtualMachineProfile, DeploymentPlan, Host$Type, DeploymentPlanner$ExcludeList, int, boolean)",com.cloud.agent.manager.allocator.impl.FirstFitAllocator,allocateTo,(Lcom/cloud/vm/VirtualMachineProfile;Lcom/cloud/deploy/DeploymentPlan;Lcom/cloud/host/Host$Type;Lcom/cloud/deploy/DeploymentPlanner$ExcludeList;IZ)Ljava/util/List;,false,true,At FirstFitAllocator.java:[line 166],com.cloud.agent.manager.allocator.impl.FirstFitAllocator,true,166,166,558,558,FirstFitAllocator.java,com/cloud/agent/manager/allocator/impl/FirstFitAllocator.java,java/com/cloud/agent/manager/allocator/impl/FirstFitAllocator.java,At FirstFitAllocator.java:[line 166],com.cloud.agent.manager.allocator.impl.FirstFitAllocator,166,166,555,555,FirstFitAllocator.java,com/cloud/agent/manager/allocator/impl/FirstFitAllocator.java,java/com/cloud/agent/manager/allocator/impl/FirstFitAllocator.java,Sink method Logger.debug(...),Logger.debug(...),Sink method,CRLF_INJECTION_LOGS,3,10,SECCRLFLOG,SECURITY,13193971e2e26ff033adc84e8d341c1b,5,5,117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Potential CRLF Injection for logs,This use of Logger.debug(...) might be used to include CRLF characters into log messages,In FirstFitAllocator.java,com.cloud.agent.manager.allocator.impl.FirstFitAllocator,FirstFitAllocator.java,com/cloud/agent/manager/allocator/impl/FirstFitAllocator.java,java/com/cloud/agent/manager/allocator/impl/FirstFitAllocator.java,In class com.cloud.agent.manager.allocator.impl.FirstFitAllocator,com.cloud.agent.manager.allocator.impl.FirstFitAllocator,true,com.cloud.agent.manager.allocator.impl.FirstFitAllocator,193,249,0,964,FirstFitAllocator.java,com/cloud/agent/manager/allocator/impl/FirstFitAllocator.java,java/com/cloud/agent/manager/allocator/impl/FirstFitAllocator.java,"In method com.cloud.agent.manager.allocator.impl.FirstFitAllocator.allocateTo(VirtualMachineProfile, DeploymentPlan, Host$Type, DeploymentPlanner$ExcludeList, List, int, boolean)",com.cloud.agent.manager.allocator.impl.FirstFitAllocator,allocateTo,(Lcom/cloud/vm/VirtualMachineProfile;Lcom/cloud/deploy/DeploymentPlan;Lcom/cloud/host/Host$Type;Lcom/cloud/deploy/DeploymentPlanner$ExcludeList;Ljava/util/List;IZ)Ljava/util/List;,false,true,At FirstFitAllocator.java:[line 222],com.cloud.agent.manager.allocator.impl.FirstFitAllocator,true,222,222,243,243,FirstFitAllocator.java,com/cloud/agent/manager/allocator/impl/FirstFitAllocator.java,java/com/cloud/agent/manager/allocator/impl/FirstFitAllocator.java,At FirstFitAllocator.java:[line 222],com.cloud.agent.manager.allocator.impl.FirstFitAllocator,222,222,240,240,FirstFitAllocator.java,com/cloud/agent/manager/allocator/impl/FirstFitAllocator.java,java/com/cloud/agent/manager/allocator/impl/FirstFitAllocator.java,Sink method Logger.debug(...),Logger.debug(...),Sink method,CRLF_INJECTION_LOGS,3,10,SECCRLFLOG,SECURITY,283d8c8deead8ba30e9e60ff5e80519a,0,3,117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Potential CRLF Injection for logs,This use of Logger.debug(...) might be used to include CRLF characters into log messages,In FirstFitAllocator.java,com.cloud.agent.manager.allocator.impl.FirstFitAllocator,FirstFitAllocator.java,com/cloud/agent/manager/allocator/impl/FirstFitAllocator.java,java/com/cloud/agent/manager/allocator/impl/FirstFitAllocator.java,In class com.cloud.agent.manager.allocator.impl.FirstFitAllocator,com.cloud.agent.manager.allocator.impl.FirstFitAllocator,true,com.cloud.agent.manager.allocator.impl.FirstFitAllocator,193,249,0,964,FirstFitAllocator.java,com/cloud/agent/manager/allocator/impl/FirstFitAllocator.java,java/com/cloud/agent/manager/allocator/impl/FirstFitAllocator.java,"In method com.cloud.agent.manager.allocator.impl.FirstFitAllocator.allocateTo(VirtualMachineProfile, DeploymentPlan, Host$Type, DeploymentPlanner$ExcludeList, List, int, boolean)",com.cloud.agent.manager.allocator.impl.FirstFitAllocator,allocateTo,(Lcom/cloud/vm/VirtualMachineProfile;Lcom/cloud/deploy/DeploymentPlan;Lcom/cloud/host/Host$Type;Lcom/cloud/deploy/DeploymentPlanner$ExcludeList;Ljava/util/List;IZ)Ljava/util/List;,false,true,At FirstFitAllocator.java:[line 227],com.cloud.agent.manager.allocator.impl.FirstFitAllocator,true,227,227,314,314,FirstFitAllocator.java,com/cloud/agent/manager/allocator/impl/FirstFitAllocator.java,java/com/cloud/agent/manager/allocator/impl/FirstFitAllocator.java,At FirstFitAllocator.java:[line 227],com.cloud.agent.manager.allocator.impl.FirstFitAllocator,227,227,311,311,FirstFitAllocator.java,com/cloud/agent/manager/allocator/impl/FirstFitAllocator.java,java/com/cloud/agent/manager/allocator/impl/FirstFitAllocator.java,Sink method Logger.debug(...),Logger.debug(...),Sink method,CRLF_INJECTION_LOGS,3,10,SECCRLFLOG,SECURITY,283d8c8deead8ba30e9e60ff5e80519a,1,3,117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Potential CRLF Injection for logs,This use of Logger.debug(...) might be used to include CRLF characters into log messages,In FirstFitAllocator.java,com.cloud.agent.manager.allocator.impl.FirstFitAllocator,FirstFitAllocator.java,com/cloud/agent/manager/allocator/impl/FirstFitAllocator.java,java/com/cloud/agent/manager/allocator/impl/FirstFitAllocator.java,In class com.cloud.agent.manager.allocator.impl.FirstFitAllocator,com.cloud.agent.manager.allocator.impl.FirstFitAllocator,true,com.cloud.agent.manager.allocator.impl.FirstFitAllocator,193,249,0,964,FirstFitAllocator.java,com/cloud/agent/manager/allocator/impl/FirstFitAllocator.java,java/com/cloud/agent/manager/allocator/impl/FirstFitAllocator.java,"In method com.cloud.agent.manager.allocator.impl.FirstFitAllocator.allocateTo(VirtualMachineProfile, DeploymentPlan, Host$Type, DeploymentPlanner$ExcludeList, List, int, boolean)",com.cloud.agent.manager.allocator.impl.FirstFitAllocator,allocateTo,(Lcom/cloud/vm/VirtualMachineProfile;Lcom/cloud/deploy/DeploymentPlan;Lcom/cloud/host/Host$Type;Lcom/cloud/deploy/DeploymentPlanner$ExcludeList;Ljava/util/List;IZ)Ljava/util/List;,false,true,At FirstFitAllocator.java:[line 233],com.cloud.agent.manager.allocator.impl.FirstFitAllocator,true,233,233,354,354,FirstFitAllocator.java,com/cloud/agent/manager/allocator/impl/FirstFitAllocator.java,java/com/cloud/agent/manager/allocator/impl/FirstFitAllocator.java,At FirstFitAllocator.java:[line 233],com.cloud.agent.manager.allocator.impl.FirstFitAllocator,233,233,351,351,FirstFitAllocator.java,com/cloud/agent/manager/allocator/impl/FirstFitAllocator.java,java/com/cloud/agent/manager/allocator/impl/FirstFitAllocator.java,Sink method Logger.debug(...),Logger.debug(...),Sink method,CRLF_INJECTION_LOGS,3,10,SECCRLFLOG,SECURITY,283d8c8deead8ba30e9e60ff5e80519a,2,3,117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Potential CRLF Injection for logs,This use of Logger.debug(...) might be used to include CRLF characters into log messages,In FirstFitAllocator.java,com.cloud.agent.manager.allocator.impl.FirstFitAllocator,FirstFitAllocator.java,com/cloud/agent/manager/allocator/impl/FirstFitAllocator.java,java/com/cloud/agent/manager/allocator/impl/FirstFitAllocator.java,In class com.cloud.agent.manager.allocator.impl.FirstFitAllocator,com.cloud.agent.manager.allocator.impl.FirstFitAllocator,true,com.cloud.agent.manager.allocator.impl.FirstFitAllocator,193,249,0,964,FirstFitAllocator.java,com/cloud/agent/manager/allocator/impl/FirstFitAllocator.java,java/com/cloud/agent/manager/allocator/impl/FirstFitAllocator.java,"In method com.cloud.agent.manager.allocator.impl.FirstFitAllocator.allocateTo(VirtualMachineProfile, DeploymentPlan, Host$Type, DeploymentPlanner$ExcludeList, List, int, boolean)",com.cloud.agent.manager.allocator.impl.FirstFitAllocator,allocateTo,(Lcom/cloud/vm/VirtualMachineProfile;Lcom/cloud/deploy/DeploymentPlan;Lcom/cloud/host/Host$Type;Lcom/cloud/deploy/DeploymentPlanner$ExcludeList;Ljava/util/List;IZ)Ljava/util/List;,false,true,At FirstFitAllocator.java:[line 239],com.cloud.agent.manager.allocator.impl.FirstFitAllocator,true,239,239,425,425,FirstFitAllocator.java,com/cloud/agent/manager/allocator/impl/FirstFitAllocator.java,java/com/cloud/agent/manager/allocator/impl/FirstFitAllocator.java,At FirstFitAllocator.java:[line 239],com.cloud.agent.manager.allocator.impl.FirstFitAllocator,239,239,422,422,FirstFitAllocator.java,com/cloud/agent/manager/allocator/impl/FirstFitAllocator.java,java/com/cloud/agent/manager/allocator/impl/FirstFitAllocator.java,Sink method Logger.debug(...),Logger.debug(...),Sink method,CRLF_INJECTION_LOGS,3,10,SECCRLFLOG,SECURITY,283d8c8deead8ba30e9e60ff5e80519a,3,3,117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Potential CRLF Injection for logs,This use of Logger.debug(...) might be used to include CRLF characters into log messages,In FirstFitAllocator.java,com.cloud.agent.manager.allocator.impl.FirstFitAllocator,FirstFitAllocator.java,com/cloud/agent/manager/allocator/impl/FirstFitAllocator.java,java/com/cloud/agent/manager/allocator/impl/FirstFitAllocator.java,In class com.cloud.agent.manager.allocator.impl.FirstFitAllocator,com.cloud.agent.manager.allocator.impl.FirstFitAllocator,true,com.cloud.agent.manager.allocator.impl.FirstFitAllocator,415,497,0,1116,FirstFitAllocator.java,com/cloud/agent/manager/allocator/impl/FirstFitAllocator.java,java/com/cloud/agent/manager/allocator/impl/FirstFitAllocator.java,"In method com.cloud.agent.manager.allocator.impl.FirstFitAllocator.prioritizeHosts(VMTemplateVO, ServiceOffering, List)",com.cloud.agent.manager.allocator.impl.FirstFitAllocator,prioritizeHosts,(Lcom/cloud/storage/VMTemplateVO;Lcom/cloud/offering/ServiceOffering;Ljava/util/List;)Ljava/util/List;,false,true,At FirstFitAllocator.java:[line 445],com.cloud.agent.manager.allocator.impl.FirstFitAllocator,true,445,445,190,190,FirstFitAllocator.java,com/cloud/agent/manager/allocator/impl/FirstFitAllocator.java,java/com/cloud/agent/manager/allocator/impl/FirstFitAllocator.java,At FirstFitAllocator.java:[line 445],com.cloud.agent.manager.allocator.impl.FirstFitAllocator,445,445,187,187,FirstFitAllocator.java,com/cloud/agent/manager/allocator/impl/FirstFitAllocator.java,java/com/cloud/agent/manager/allocator/impl/FirstFitAllocator.java,Sink method Logger.debug(...),Logger.debug(...),Sink method,CRLF_INJECTION_LOGS,3,10,SECCRLFLOG,SECURITY,19f7be5fa9078eda081c252de928e620,0,0,117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Potential CRLF Injection for logs,This use of Logger.debug(...) might be used to include CRLF characters into log messages,In FirstFitAllocator.java,com.cloud.agent.manager.allocator.impl.FirstFitAllocator,FirstFitAllocator.java,com/cloud/agent/manager/allocator/impl/FirstFitAllocator.java,java/com/cloud/agent/manager/allocator/impl/FirstFitAllocator.java,In class com.cloud.agent.manager.allocator.impl.FirstFitAllocator,com.cloud.agent.manager.allocator.impl.FirstFitAllocator,true,com.cloud.agent.manager.allocator.impl.FirstFitAllocator,348,374,0,572,FirstFitAllocator.java,com/cloud/agent/manager/allocator/impl/FirstFitAllocator.java,java/com/cloud/agent/manager/allocator/impl/FirstFitAllocator.java,"In method com.cloud.agent.manager.allocator.impl.FirstFitAllocator.reorderHostsByCapacity(DeploymentPlan, List)",com.cloud.agent.manager.allocator.impl.FirstFitAllocator,reorderHostsByCapacity,(Lcom/cloud/deploy/DeploymentPlan;Ljava/util/List;)Ljava/util/List;,false,true,At FirstFitAllocator.java:[line 357],com.cloud.agent.manager.allocator.impl.FirstFitAllocator,true,357,357,86,86,FirstFitAllocator.java,com/cloud/agent/manager/allocator/impl/FirstFitAllocator.java,java/com/cloud/agent/manager/allocator/impl/FirstFitAllocator.java,At FirstFitAllocator.java:[line 357],com.cloud.agent.manager.allocator.impl.FirstFitAllocator,357,357,83,83,FirstFitAllocator.java,com/cloud/agent/manager/allocator/impl/FirstFitAllocator.java,java/com/cloud/agent/manager/allocator/impl/FirstFitAllocator.java,Sink method Logger.debug(...),Logger.debug(...),Sink method,CRLF_INJECTION_LOGS,3,10,SECCRLFLOG,SECURITY,ae7909079d41013a923585344f2e1c35,0,0,117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Potential CRLF Injection for logs,This use of Logger.debug(...) might be used to include CRLF characters into log messages,In FirstFitAllocator.java,com.cloud.agent.manager.allocator.impl.FirstFitAllocator,FirstFitAllocator.java,com/cloud/agent/manager/allocator/impl/FirstFitAllocator.java,java/com/cloud/agent/manager/allocator/impl/FirstFitAllocator.java,In class com.cloud.agent.manager.allocator.impl.FirstFitAllocator,com.cloud.agent.manager.allocator.impl.FirstFitAllocator,true,com.cloud.agent.manager.allocator.impl.FirstFitAllocator,378,404,0,595,FirstFitAllocator.java,com/cloud/agent/manager/allocator/impl/FirstFitAllocator.java,java/com/cloud/agent/manager/allocator/impl/FirstFitAllocator.java,"In method com.cloud.agent.manager.allocator.impl.FirstFitAllocator.reorderHostsByNumberOfVms(DeploymentPlan, List, Account)",com.cloud.agent.manager.allocator.impl.FirstFitAllocator,reorderHostsByNumberOfVms,(Lcom/cloud/deploy/DeploymentPlan;Ljava/util/List;Lcom/cloud/user/Account;)Ljava/util/List;,false,true,At FirstFitAllocator.java:[line 387],com.cloud.agent.manager.allocator.impl.FirstFitAllocator,true,387,387,85,85,FirstFitAllocator.java,com/cloud/agent/manager/allocator/impl/FirstFitAllocator.java,java/com/cloud/agent/manager/allocator/impl/FirstFitAllocator.java,At FirstFitAllocator.java:[line 387],com.cloud.agent.manager.allocator.impl.FirstFitAllocator,387,387,82,82,FirstFitAllocator.java,com/cloud/agent/manager/allocator/impl/FirstFitAllocator.java,java/com/cloud/agent/manager/allocator/impl/FirstFitAllocator.java,Sink method Logger.debug(...),Logger.debug(...),Sink method,CRLF_INJECTION_LOGS,3,10,SECCRLFLOG,SECURITY,adf409c86b9b5f13a03da29489ec5ae4,0,0,117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
