ShortMessage,LongMessage,Class/SourceLine/0/Message,Class/SourceLine/0/_classname,Class/SourceLine/0/_sourcefile,Class/SourceLine/0/_sourcepath,Class/SourceLine/0/_relSourcepath,Class/Message,Class/_classname,Class/_primary,Method/SourceLine/0/_classname,Method/SourceLine/0/_start,Method/SourceLine/0/_end,Method/SourceLine/0/_startBytecode,Method/SourceLine/0/_endBytecode,Method/SourceLine/0/_sourcefile,Method/SourceLine/0/_sourcepath,Method/SourceLine/0/_relSourcepath,Method/Message,Method/_classname,Method/_name,Method/_signature,Method/_isStatic,Method/_primary,SourceLine/0/Message,SourceLine/0/_classname,SourceLine/0/_primary,SourceLine/0/_start,SourceLine/0/_end,SourceLine/0/_startBytecode,SourceLine/0/_endBytecode,SourceLine/0/_sourcefile,SourceLine/0/_sourcepath,SourceLine/0/_relSourcepath,String/0/Message,String/0/_value,String/0/_role,String/1/Message,String/1/_value,String/1/_role,_type,_priority,_rank,_abbrev,_category,_instanceHash,_instanceOccurrenceNum,_instanceOccurrenceMax,_cweid,SourceLine/1/Message,SourceLine/1/_classname,SourceLine/1/_start,SourceLine/1/_end,SourceLine/1/_startBytecode,SourceLine/1/_endBytecode,SourceLine/1/_sourcefile,SourceLine/1/_sourcepath,SourceLine/1/_relSourcepath,SourceLine/2/Message,SourceLine/2/_classname,SourceLine/2/_start,SourceLine/2/_end,SourceLine/2/_startBytecode,SourceLine/2/_endBytecode,SourceLine/2/_sourcefile,SourceLine/2/_sourcepath,SourceLine/2/_relSourcepath,SourceLine/3/Message,SourceLine/3/_classname,SourceLine/3/_start,SourceLine/3/_end,SourceLine/3/_startBytecode,SourceLine/3/_endBytecode,SourceLine/3/_sourcefile,SourceLine/3/_sourcepath,SourceLine/3/_relSourcepath,SourceLine/4/Message,SourceLine/4/_classname,SourceLine/4/_start,SourceLine/4/_end,SourceLine/4/_startBytecode,SourceLine/4/_endBytecode,SourceLine/4/_sourcefile,SourceLine/4/_sourcepath,SourceLine/4/_relSourcepath,SourceLine/5/Message,SourceLine/5/_classname,SourceLine/5/_start,SourceLine/5/_end,SourceLine/5/_startBytecode,SourceLine/5/_endBytecode,SourceLine/5/_sourcefile,SourceLine/5/_sourcepath,SourceLine/5/_relSourcepath,SourceLine/6/Message,SourceLine/6/_classname,SourceLine/6/_start,SourceLine/6/_end,SourceLine/6/_startBytecode,SourceLine/6/_endBytecode,SourceLine/6/_sourcefile,SourceLine/6/_sourcepath,SourceLine/6/_relSourcepath,SourceLine/7/Message,SourceLine/7/_classname,SourceLine/7/_start,SourceLine/7/_end,SourceLine/7/_startBytecode,SourceLine/7/_endBytecode,SourceLine/7/_sourcefile,SourceLine/7/_sourcepath,SourceLine/7/_relSourcepath,SourceLine/8/Message,SourceLine/8/_classname,SourceLine/8/_start,SourceLine/8/_end,SourceLine/8/_startBytecode,SourceLine/8/_endBytecode,SourceLine/8/_sourcefile,SourceLine/8/_sourcepath,SourceLine/8/_relSourcepath,SourceLine/9/Message,SourceLine/9/_classname,SourceLine/9/_start,SourceLine/9/_end,SourceLine/9/_startBytecode,SourceLine/9/_endBytecode,SourceLine/9/_sourcefile,SourceLine/9/_sourcepath,SourceLine/9/_relSourcepath,SourceLine/10/Message,SourceLine/10/_classname,SourceLine/10/_start,SourceLine/10/_end,SourceLine/10/_startBytecode,SourceLine/10/_endBytecode,SourceLine/10/_sourcefile,SourceLine/10/_sourcepath,SourceLine/10/_relSourcepath,SourceLine/11/Message,SourceLine/11/_classname,SourceLine/11/_start,SourceLine/11/_end,SourceLine/11/_startBytecode,SourceLine/11/_endBytecode,SourceLine/11/_sourcefile,SourceLine/11/_sourcepath,SourceLine/11/_relSourcepath,SourceLine/12/Message,SourceLine/12/_classname,SourceLine/12/_start,SourceLine/12/_end,SourceLine/12/_startBytecode,SourceLine/12/_endBytecode,SourceLine/12/_sourcefile,SourceLine/12/_sourcepath,SourceLine/12/_relSourcepath,SourceLine/13/Message,SourceLine/13/_classname,SourceLine/13/_start,SourceLine/13/_end,SourceLine/13/_startBytecode,SourceLine/13/_endBytecode,SourceLine/13/_sourcefile,SourceLine/13/_sourcepath,SourceLine/13/_relSourcepath,SourceLine/14/Message,SourceLine/14/_classname,SourceLine/14/_start,SourceLine/14/_end,SourceLine/14/_startBytecode,SourceLine/14/_endBytecode,SourceLine/14/_sourcefile,SourceLine/14/_sourcepath,SourceLine/14/_relSourcepath,SourceLine/15/Message,SourceLine/15/_classname,SourceLine/15/_start,SourceLine/15/_end,SourceLine/15/_startBytecode,SourceLine/15/_endBytecode,SourceLine/15/_sourcefile,SourceLine/15/_sourcepath,SourceLine/15/_relSourcepath,SourceLine/16/Message,SourceLine/16/_classname,SourceLine/16/_start,SourceLine/16/_end,SourceLine/16/_startBytecode,SourceLine/16/_endBytecode,SourceLine/16/_sourcefile,SourceLine/16/_sourcepath,SourceLine/16/_relSourcepath,SourceLine/17/Message,SourceLine/17/_classname,SourceLine/17/_start,SourceLine/17/_end,SourceLine/17/_startBytecode,SourceLine/17/_endBytecode,SourceLine/17/_sourcefile,SourceLine/17/_sourcepath,SourceLine/17/_relSourcepath,SourceLine/18/Message,SourceLine/18/_classname,SourceLine/18/_start,SourceLine/18/_end,SourceLine/18/_startBytecode,SourceLine/18/_endBytecode,SourceLine/18/_sourcefile,SourceLine/18/_sourcepath,SourceLine/18/_relSourcepath,SourceLine/19/Message,SourceLine/19/_classname,SourceLine/19/_start,SourceLine/19/_end,SourceLine/19/_startBytecode,SourceLine/19/_endBytecode,SourceLine/19/_sourcefile,SourceLine/19/_sourcepath,SourceLine/19/_relSourcepath,SourceLine/20/Message,SourceLine/20/_classname,SourceLine/20/_start,SourceLine/20/_end,SourceLine/20/_startBytecode,SourceLine/20/_endBytecode,SourceLine/20/_sourcefile,SourceLine/20/_sourcepath,SourceLine/20/_relSourcepath
Potential Path Traversal (file read),File(...) reads a file whose location might be specified by user input,In FileSystemShellUtilsTest.java,alluxio.client.cli.fs.FileSystemShellUtilsTest,FileSystemShellUtilsTest.java,alluxio/client/cli/fs/FileSystemShellUtilsTest.java,test\java\alluxio\client\cli\fs\FileSystemShellUtilsTest.java,In class alluxio.client.cli.fs.FileSystemShellUtilsTest,alluxio.client.cli.fs.FileSystemShellUtilsTest,true,alluxio.client.cli.fs.FileSystemShellUtilsTest,167,177,0,389,FileSystemShellUtilsTest.java,alluxio/client/cli/fs/FileSystemShellUtilsTest.java,test\java\alluxio\client\cli\fs\FileSystemShellUtilsTest.java,In method alluxio.client.cli.fs.FileSystemShellUtilsTest.resetLocalFileHierarchy(LocalAlluxioCluster),alluxio.client.cli.fs.FileSystemShellUtilsTest,resetLocalFileHierarchy,(Lalluxio/master/LocalAlluxioCluster;)Ljava/lang/String;,true,true,At FileSystemShellUtilsTest.java:[line 173],alluxio.client.cli.fs.FileSystemShellUtilsTest,true,173,173,210,210,FileSystemShellUtilsTest.java,alluxio/client/cli/fs/FileSystemShellUtilsTest.java,test\java\alluxio\client\cli\fs\FileSystemShellUtilsTest.java,Sink method File(...),File(...),Sink method,,,,PATH_TRAVERSAL_IN,2,7,SECPTI,SECURITY,305bf774c6c4dd8d0716596b4af73640,5,7,22,At FileSystemShellUtilsTest.java:[line 173],alluxio.client.cli.fs.FileSystemShellUtilsTest,173,173,207,207,FileSystemShellUtilsTest.java,alluxio/client/cli/fs/FileSystemShellUtilsTest.java,test\java\alluxio\client\cli\fs\FileSystemShellUtilsTest.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Potential Path Traversal (file read),File(...) reads a file whose location might be specified by user input,In FileSystemShellUtilsTest.java,alluxio.client.cli.fs.FileSystemShellUtilsTest,FileSystemShellUtilsTest.java,alluxio/client/cli/fs/FileSystemShellUtilsTest.java,test\java\alluxio\client\cli\fs\FileSystemShellUtilsTest.java,In class alluxio.client.cli.fs.FileSystemShellUtilsTest,alluxio.client.cli.fs.FileSystemShellUtilsTest,true,alluxio.client.cli.fs.FileSystemShellUtilsTest,167,177,0,389,FileSystemShellUtilsTest.java,alluxio/client/cli/fs/FileSystemShellUtilsTest.java,test\java\alluxio\client\cli\fs\FileSystemShellUtilsTest.java,In method alluxio.client.cli.fs.FileSystemShellUtilsTest.resetLocalFileHierarchy(LocalAlluxioCluster),alluxio.client.cli.fs.FileSystemShellUtilsTest,resetLocalFileHierarchy,(Lalluxio/master/LocalAlluxioCluster;)Ljava/lang/String;,true,true,At FileSystemShellUtilsTest.java:[line 174],alluxio.client.cli.fs.FileSystemShellUtilsTest,true,174,174,248,248,FileSystemShellUtilsTest.java,alluxio/client/cli/fs/FileSystemShellUtilsTest.java,test\java\alluxio\client\cli\fs\FileSystemShellUtilsTest.java,Sink method File(...),File(...),Sink method,,,,PATH_TRAVERSAL_IN,2,7,SECPTI,SECURITY,305bf774c6c4dd8d0716596b4af73640,6,7,22,At FileSystemShellUtilsTest.java:[line 174],alluxio.client.cli.fs.FileSystemShellUtilsTest,174,174,245,245,FileSystemShellUtilsTest.java,alluxio/client/cli/fs/FileSystemShellUtilsTest.java,test\java\alluxio\client\cli\fs\FileSystemShellUtilsTest.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Potential Path Traversal (file read),File(...) reads a file whose location might be specified by user input,In FileSystemShellUtilsTest.java,alluxio.client.cli.fs.FileSystemShellUtilsTest,FileSystemShellUtilsTest.java,alluxio/client/cli/fs/FileSystemShellUtilsTest.java,test\java\alluxio\client\cli\fs\FileSystemShellUtilsTest.java,In class alluxio.client.cli.fs.FileSystemShellUtilsTest,alluxio.client.cli.fs.FileSystemShellUtilsTest,true,alluxio.client.cli.fs.FileSystemShellUtilsTest,167,177,0,389,FileSystemShellUtilsTest.java,alluxio/client/cli/fs/FileSystemShellUtilsTest.java,test\java\alluxio\client\cli\fs\FileSystemShellUtilsTest.java,In method alluxio.client.cli.fs.FileSystemShellUtilsTest.resetLocalFileHierarchy(LocalAlluxioCluster),alluxio.client.cli.fs.FileSystemShellUtilsTest,resetLocalFileHierarchy,(Lalluxio/master/LocalAlluxioCluster;)Ljava/lang/String;,true,true,At FileSystemShellUtilsTest.java:[line 175],alluxio.client.cli.fs.FileSystemShellUtilsTest,true,175,175,286,286,FileSystemShellUtilsTest.java,alluxio/client/cli/fs/FileSystemShellUtilsTest.java,test\java\alluxio\client\cli\fs\FileSystemShellUtilsTest.java,Sink method File(...),File(...),Sink method,,,,PATH_TRAVERSAL_IN,2,7,SECPTI,SECURITY,305bf774c6c4dd8d0716596b4af73640,7,7,22,At FileSystemShellUtilsTest.java:[line 175],alluxio.client.cli.fs.FileSystemShellUtilsTest,175,175,283,283,FileSystemShellUtilsTest.java,alluxio/client/cli/fs/FileSystemShellUtilsTest.java,test\java\alluxio\client\cli\fs\FileSystemShellUtilsTest.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"MD2, MD4 and MD5 are weak hash functions",MD5 is not a recommended cryptographic hash function,In ChecksumCommandIntegrationTest.java,alluxio.client.cli.fs.command.ChecksumCommandIntegrationTest,ChecksumCommandIntegrationTest.java,alluxio/client/cli/fs/command/ChecksumCommandIntegrationTest.java,test\java\alluxio\client\cli\fs\command\ChecksumCommandIntegrationTest.java,In class alluxio.client.cli.fs.command.ChecksumCommandIntegrationTest,alluxio.client.cli.fs.command.ChecksumCommandIntegrationTest,true,alluxio.client.cli.fs.command.ChecksumCommandIntegrationTest,34,46,0,273,ChecksumCommandIntegrationTest.java,alluxio/client/cli/fs/command/ChecksumCommandIntegrationTest.java,test\java\alluxio\client\cli\fs\command\ChecksumCommandIntegrationTest.java,In method alluxio.client.cli.fs.command.ChecksumCommandIntegrationTest.checksum(),alluxio.client.cli.fs.command.ChecksumCommandIntegrationTest,checksum,()V,false,true,At ChecksumCommandIntegrationTest.java:[line 41],alluxio.client.cli.fs.command.ChecksumCommandIntegrationTest,true,41,41,58,58,ChecksumCommandIntegrationTest.java,alluxio/client/cli/fs/command/ChecksumCommandIntegrationTest.java,test\java\alluxio\client\cli\fs\command\ChecksumCommandIntegrationTest.java,Value MD5,MD5,,,,,WEAK_MESSAGE_DIGEST_MD5,1,5,SECMD5,SECURITY,98576f3500c3bb4d49b98317e62a2a9,0,0,328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"MD2, MD4 and MD5 are weak hash functions",MD5 is not a recommended cryptographic hash function,In ChecksumCommandIntegrationTest.java,alluxio.client.cli.fs.command.ChecksumCommandIntegrationTest,ChecksumCommandIntegrationTest.java,alluxio/client/cli/fs/command/ChecksumCommandIntegrationTest.java,test\java\alluxio\client\cli\fs\command\ChecksumCommandIntegrationTest.java,In class alluxio.client.cli.fs.command.ChecksumCommandIntegrationTest,alluxio.client.cli.fs.command.ChecksumCommandIntegrationTest,true,alluxio.client.cli.fs.command.ChecksumCommandIntegrationTest,53,69,0,303,ChecksumCommandIntegrationTest.java,alluxio/client/cli/fs/command/ChecksumCommandIntegrationTest.java,test\java\alluxio\client\cli\fs\command\ChecksumCommandIntegrationTest.java,In method alluxio.client.cli.fs.command.ChecksumCommandIntegrationTest.checksumWildCard(),alluxio.client.cli.fs.command.ChecksumCommandIntegrationTest,checksumWildCard,()V,false,true,At ChecksumCommandIntegrationTest.java:[line 63],alluxio.client.cli.fs.command.ChecksumCommandIntegrationTest,true,63,63,72,72,ChecksumCommandIntegrationTest.java,alluxio/client/cli/fs/command/ChecksumCommandIntegrationTest.java,test\java\alluxio\client\cli\fs\command\ChecksumCommandIntegrationTest.java,Value MD5,MD5,,,,,WEAK_MESSAGE_DIGEST_MD5,1,5,SECMD5,SECURITY,a220a3c9f5c00893e98dfe82a19b9feb,0,0,328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Potential Path Traversal (file read),File(...) reads a file whose location might be specified by user input,In CopyFromLocalCommandIntegrationTest.java,alluxio.client.cli.fs.command.CopyFromLocalCommandIntegrationTest,CopyFromLocalCommandIntegrationTest.java,alluxio/client/cli/fs/command/CopyFromLocalCommandIntegrationTest.java,test\java\alluxio\client\cli\fs\command\CopyFromLocalCommandIntegrationTest.java,In class alluxio.client.cli.fs.command.CopyFromLocalCommandIntegrationTest,alluxio.client.cli.fs.command.CopyFromLocalCommandIntegrationTest,true,alluxio.client.cli.fs.command.CopyFromLocalCommandIntegrationTest,323,358,0,593,CopyFromLocalCommandIntegrationTest.java,alluxio/client/cli/fs/command/CopyFromLocalCommandIntegrationTest.java,test\java\alluxio\client\cli\fs\command\CopyFromLocalCommandIntegrationTest.java,In method alluxio.client.cli.fs.command.CopyFromLocalCommandIntegrationTest.copyFromLargeLocalDirectory(),alluxio.client.cli.fs.command.CopyFromLocalCommandIntegrationTest,copyFromLargeLocalDirectory,()V,false,true,At CopyFromLocalCommandIntegrationTest.java:[line 325],alluxio.client.cli.fs.command.CopyFromLocalCommandIntegrationTest,true,325,325,35,35,CopyFromLocalCommandIntegrationTest.java,alluxio/client/cli/fs/command/CopyFromLocalCommandIntegrationTest.java,test\java\alluxio\client\cli\fs\command\CopyFromLocalCommandIntegrationTest.java,Sink method File(...),File(...),Sink method,,,,PATH_TRAVERSAL_IN,2,7,SECPTI,SECURITY,4fa51326062fcd0abdc619d50bebcdb0,0,0,22,At CopyFromLocalCommandIntegrationTest.java:[line 325],alluxio.client.cli.fs.command.CopyFromLocalCommandIntegrationTest,325,325,32,32,CopyFromLocalCommandIntegrationTest.java,alluxio/client/cli/fs/command/CopyFromLocalCommandIntegrationTest.java,test\java\alluxio\client\cli\fs\command\CopyFromLocalCommandIntegrationTest.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Potential Path Traversal (file read),File(...) reads a file whose location might be specified by user input,In CopyFromLocalCommandIntegrationTest.java,alluxio.client.cli.fs.command.CopyFromLocalCommandIntegrationTest,CopyFromLocalCommandIntegrationTest.java,alluxio/client/cli/fs/command/CopyFromLocalCommandIntegrationTest.java,test\java\alluxio\client\cli\fs\command\CopyFromLocalCommandIntegrationTest.java,In class alluxio.client.cli.fs.command.CopyFromLocalCommandIntegrationTest,alluxio.client.cli.fs.command.CopyFromLocalCommandIntegrationTest,true,alluxio.client.cli.fs.command.CopyFromLocalCommandIntegrationTest,207,231,0,513,CopyFromLocalCommandIntegrationTest.java,alluxio/client/cli/fs/command/CopyFromLocalCommandIntegrationTest.java,test\java\alluxio\client\cli\fs\command\CopyFromLocalCommandIntegrationTest.java,In method alluxio.client.cli.fs.command.CopyFromLocalCommandIntegrationTest.copyFromLocal(),alluxio.client.cli.fs.command.CopyFromLocalCommandIntegrationTest,copyFromLocal,()V,false,true,At CopyFromLocalCommandIntegrationTest.java:[line 207],alluxio.client.cli.fs.command.CopyFromLocalCommandIntegrationTest,true,207,207,29,29,CopyFromLocalCommandIntegrationTest.java,alluxio/client/cli/fs/command/CopyFromLocalCommandIntegrationTest.java,test\java\alluxio\client\cli\fs\command\CopyFromLocalCommandIntegrationTest.java,Sink method File(...),File(...),Sink method,,,,PATH_TRAVERSAL_IN,2,7,SECPTI,SECURITY,7e8f706d4131b108457cb1315777b71f,0,1,22,At CopyFromLocalCommandIntegrationTest.java:[line 207],alluxio.client.cli.fs.command.CopyFromLocalCommandIntegrationTest,207,207,26,26,CopyFromLocalCommandIntegrationTest.java,alluxio/client/cli/fs/command/CopyFromLocalCommandIntegrationTest.java,test\java\alluxio\client\cli\fs\command\CopyFromLocalCommandIntegrationTest.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Potential Path Traversal (file read),File(...) reads a file whose location might be specified by user input,In CopyFromLocalCommandIntegrationTest.java,alluxio.client.cli.fs.command.CopyFromLocalCommandIntegrationTest,CopyFromLocalCommandIntegrationTest.java,alluxio/client/cli/fs/command/CopyFromLocalCommandIntegrationTest.java,test\java\alluxio\client\cli\fs\command\CopyFromLocalCommandIntegrationTest.java,In class alluxio.client.cli.fs.command.CopyFromLocalCommandIntegrationTest,alluxio.client.cli.fs.command.CopyFromLocalCommandIntegrationTest,true,alluxio.client.cli.fs.command.CopyFromLocalCommandIntegrationTest,207,231,0,513,CopyFromLocalCommandIntegrationTest.java,alluxio/client/cli/fs/command/CopyFromLocalCommandIntegrationTest.java,test\java\alluxio\client\cli\fs\command\CopyFromLocalCommandIntegrationTest.java,In method alluxio.client.cli.fs.command.CopyFromLocalCommandIntegrationTest.copyFromLocal(),alluxio.client.cli.fs.command.CopyFromLocalCommandIntegrationTest,copyFromLocal,()V,false,true,At CopyFromLocalCommandIntegrationTest.java:[line 209],alluxio.client.cli.fs.command.CopyFromLocalCommandIntegrationTest,true,209,209,67,67,CopyFromLocalCommandIntegrationTest.java,alluxio/client/cli/fs/command/CopyFromLocalCommandIntegrationTest.java,test\java\alluxio\client\cli\fs\command\CopyFromLocalCommandIntegrationTest.java,Sink method File(...),File(...),Sink method,,,,PATH_TRAVERSAL_IN,2,7,SECPTI,SECURITY,7e8f706d4131b108457cb1315777b71f,1,1,22,At CopyFromLocalCommandIntegrationTest.java:[line 209],alluxio.client.cli.fs.command.CopyFromLocalCommandIntegrationTest,209,209,64,64,CopyFromLocalCommandIntegrationTest.java,alluxio/client/cli/fs/command/CopyFromLocalCommandIntegrationTest.java,test\java\alluxio\client\cli\fs\command\CopyFromLocalCommandIntegrationTest.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Potential Path Traversal (file read),File(...) reads a file whose location might be specified by user input,In CopyFromLocalCommandIntegrationTest.java,alluxio.client.cli.fs.command.CopyFromLocalCommandIntegrationTest,CopyFromLocalCommandIntegrationTest.java,alluxio/client/cli/fs/command/CopyFromLocalCommandIntegrationTest.java,test\java\alluxio\client\cli\fs\command\CopyFromLocalCommandIntegrationTest.java,In class alluxio.client.cli.fs.command.CopyFromLocalCommandIntegrationTest,alluxio.client.cli.fs.command.CopyFromLocalCommandIntegrationTest,true,alluxio.client.cli.fs.command.CopyFromLocalCommandIntegrationTest,77,93,0,444,CopyFromLocalCommandIntegrationTest.java,alluxio/client/cli/fs/command/CopyFromLocalCommandIntegrationTest.java,test\java\alluxio\client\cli\fs\command\CopyFromLocalCommandIntegrationTest.java,In method alluxio.client.cli.fs.command.CopyFromLocalCommandIntegrationTest.copyFromLocalDir(),alluxio.client.cli.fs.command.CopyFromLocalCommandIntegrationTest,copyFromLocalDir,()V,false,true,At CopyFromLocalCommandIntegrationTest.java:[line 77],alluxio.client.cli.fs.command.CopyFromLocalCommandIntegrationTest,true,77,77,29,29,CopyFromLocalCommandIntegrationTest.java,alluxio/client/cli/fs/command/CopyFromLocalCommandIntegrationTest.java,test\java\alluxio\client\cli\fs\command\CopyFromLocalCommandIntegrationTest.java,Sink method File(...),File(...),Sink method,,,,PATH_TRAVERSAL_IN,2,7,SECPTI,SECURITY,aee6a306f157add86daf2cfb8549fd6a,0,2,22,At CopyFromLocalCommandIntegrationTest.java:[line 77],alluxio.client.cli.fs.command.CopyFromLocalCommandIntegrationTest,77,77,26,26,CopyFromLocalCommandIntegrationTest.java,alluxio/client/cli/fs/command/CopyFromLocalCommandIntegrationTest.java,test\java\alluxio\client\cli\fs\command\CopyFromLocalCommandIntegrationTest.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Potential Path Traversal (file read),File(...) reads a file whose location might be specified by user input,In CopyFromLocalCommandIntegrationTest.java,alluxio.client.cli.fs.command.CopyFromLocalCommandIntegrationTest,CopyFromLocalCommandIntegrationTest.java,alluxio/client/cli/fs/command/CopyFromLocalCommandIntegrationTest.java,test\java\alluxio\client\cli\fs\command\CopyFromLocalCommandIntegrationTest.java,In class alluxio.client.cli.fs.command.CopyFromLocalCommandIntegrationTest,alluxio.client.cli.fs.command.CopyFromLocalCommandIntegrationTest,true,alluxio.client.cli.fs.command.CopyFromLocalCommandIntegrationTest,77,93,0,444,CopyFromLocalCommandIntegrationTest.java,alluxio/client/cli/fs/command/CopyFromLocalCommandIntegrationTest.java,test\java\alluxio\client\cli\fs\command\CopyFromLocalCommandIntegrationTest.java,In method alluxio.client.cli.fs.command.CopyFromLocalCommandIntegrationTest.copyFromLocalDir(),alluxio.client.cli.fs.command.CopyFromLocalCommandIntegrationTest,copyFromLocalDir,()V,false,true,At CopyFromLocalCommandIntegrationTest.java:[line 78],alluxio.client.cli.fs.command.CopyFromLocalCommandIntegrationTest,true,78,78,62,62,CopyFromLocalCommandIntegrationTest.java,alluxio/client/cli/fs/command/CopyFromLocalCommandIntegrationTest.java,test\java\alluxio\client\cli\fs\command\CopyFromLocalCommandIntegrationTest.java,Sink method File(...),File(...),Sink method,,,,PATH_TRAVERSAL_IN,2,7,SECPTI,SECURITY,aee6a306f157add86daf2cfb8549fd6a,1,2,22,At CopyFromLocalCommandIntegrationTest.java:[line 78],alluxio.client.cli.fs.command.CopyFromLocalCommandIntegrationTest,78,78,59,59,CopyFromLocalCommandIntegrationTest.java,alluxio/client/cli/fs/command/CopyFromLocalCommandIntegrationTest.java,test\java\alluxio\client\cli\fs\command\CopyFromLocalCommandIntegrationTest.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
